;video_id;view_count;like_count;favorite_count;comment_count;positive_score;negative_score;neutral_score;compound_score
458;b92hmjoys5M;488311;22511;0;1020;0.08897742363877822;0.046923417441345726;0.8472775564409031;0.017118548030101804
459;CucyUZeBgWA;477842;20214;0;1425;0.008244994110718492;0.006281900274833137;0.9807616804083236;0.0009072634471927759
460;m-GGi8Gbfjo;658925;33044;0;3241;0.09814687714481812;0.02127659574468085;0.8599862731640356;0.02861763898421412
461;SbHYGGBxwcE;612993;19967;0;770;0.07615700058582309;0.03983596953719976;0.8646748681898067;0.01570222612770945
462;lxkFgkEscY4;465941;19077;0;506;0.09627507163323783;0.03954154727793696;0.8487106017191977;0.024788022922636085
463;xZFj72v6ZMQ;752592;22226;0;2944;0.01042929905408683;0.0026679602231384912;0.9825369876303662;0.002458598108173659
464;-Xcu9TKpLtg;597471;20612;0;918;0.10053619302949061;0.03351206434316354;0.8440571939231457;0.026568900804289513
465;pGlNh1GYpQE;694092;18251;0;1028;0.1;0.016981132075471698;0.8641509433962264;0.031144779874213838
466;UpIAzr08fak;884748;34145;0;1801;0.10416666666666667;0.03273809523809524;0.8355654761904762;0.030013988095238094
467;qGanQFvZhWs;489151;21962;0;2187;0.010492040520984082;0.003979739507959479;0.9782923299565847;0.002733212735166426
